"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 150819, 1984, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 46380, 0.000E+0, 0.000, 59530, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 150909, 815, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 48197, 0.000E+0, 0.000, 54182, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 150958, 10374, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 52569, 0.000E+0, 0.000, 59755, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 151047, 1002, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 58370, 0.000E+0, 0.000, 61936, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20060327, 151136, 0, "           ", "P", 1.000E+0, 1.000, 121, 1.000E+0, 1.000, 152, 1.000E+0, 1.000, 269, 1.000E+0, 1.000, 252, "pC"
"M6600", 1, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20060327, 151220, 0, "           ", "R", 1.000E+0, 1.000, 11026225, 1.000E+0, 1.000, 10989014, 1.000E+0, 1.000, 10798675, 1.000E+0, 1.000, 10768140, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 151305, 10373, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 47723, 0.000E+0, 0.000, 53953, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 151352, 30149, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 110459, 0.000E+0, 0.000, 129912, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 151439, 7793, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 78929, 0.000E+0, 0.000, 80749, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 151528, 1125, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 49064, 0.000E+0, 0.000, 62274, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 151618, 688, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 573067, 0.000E+0, 0.000, 894019, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 151707, 4372, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 53711, 0.000E+0, 0.000, 65971, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 151757, 5518, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 46691, 0.000E+0, 0.000, 49664, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 151847, 1328, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 59455, 0.000E+0, 0.000, 74734, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 151938, 7431, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 134138, 0.000E+0, 0.000, 144309, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 152028, 10248, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 131643, 0.000E+0, 0.000, 171220, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20060327, 152116, 0, "           ", "P", 1.000E+0, 1.000, 161, 1.000E+0, 1.000, 134, 1.000E+0, 1.000, 247, 1.000E+0, 1.000, 261, "pC"
"M6600", 1, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20060327, 152200, 0, "           ", "R", 1.000E+0, 1.000, 11002109, 1.000E+0, 1.000, 10958413, 1.000E+0, 1.000, 10767858, 1.000E+0, 1.000, 10784977, "pC"
